327	9	2019	7.16	3.46	43.38	0	0	62
327	10	2019	8.04	2.67	33.43	0	0	165
327	11	2019	8.69	1.17	33.69	0	0	229
327	12	2019	9.36	0.77	34.49	0	0	207
327	13	2019	10.59	1.64	31.7	0	0	294
327	14	2019	10.97	3.98	45.83	0	0	275
327	15	2019	11.43	7.14	60.67	0	0	181
327	16	2019	10.88	0.33	68.05	0	0	75
327	17	2019	8.58	7.97	72.1	0	0	13
327	18	2019	4.94	6.51	78.01	0	0	7
327	19	2019	4.3	6.3	88.4	0	0	4
327	20	2019	1.73	6.99	77.31	0	0	3
327	21	2019	3.49	6.77	91.35	0	0	2
327	22	2019	1.04	7.41	100	0	0	2
327	23	2019	0.3	5.37	91.71	0	0	2
328	0	2019	-0.78	6.72	84.48	0	0	2
328	1	2019	-1.27	7.75	78.21	0	0	2
